seqnames	start	end	width	strand	dens
chr1	19800001	19900000	100000	*	38442
chr1	19900001	20000000	100000	*	37917
chr1	20000001	20100000	100000	*	33239
chr1	20100001	20200000	100000	*	34826
chr1	20200001	20300000	100000	*	34829
chr1	20300001	20400000	100000	*	37018
chr1	20400001	20500000	100000	*	32448
chr1	20500001	20600000	100000	*	38805
chr1	20600001	20700000	100000	*	36259
chr1	20700001	20800000	100000	*	38688
chr1	20800001	20900000	100000	*	41337
chr1	20900001	21000000	100000	*	38544
chr1	21000001	21100000	100000	*	37232
chr1	21100001	21200000	100000	*	37259
chr1	21200001	21300000	100000	*	38794
chr1	21300001	21400000	100000	*	39107
chr1	21400001	21500000	100000	*	37488
chr1	21500001	21600000	100000	*	38582
chr1	21600001	21700000	100000	*	38338
chr1	21700001	21800000	100000	*	39128
chr1	21800001	21900000	100000	*	37445
chr1	21900001	22000000	100000	*	37563
chr1	22000001	22100000	100000	*	39685
chr1	22100001	22200000	100000	*	38419
chr1	22200001	22300000	100000	*	39522
chr1	22300001	22400000	100000	*	39690
chr1	22400001	22500000	100000	*	38859
chr1	22500001	22600000	100000	*	41141
chr1	22600001	22700000	100000	*	38173
chr1	22700001	22800000	100000	*	38357
chr1	22800001	22900000	100000	*	37445
chr1	22900001	23000000	100000	*	39562
chr1	23000001	23100000	100000	*	39713
chr1	23100001	23200000	100000	*	37155
chr1	23200001	23300000	100000	*	37257
chr1	23300001	23400000	100000	*	38885
chr1	23400001	23500000	100000	*	38095
chr1	23500001	23600000	100000	*	38468
chr1	23600001	23700000	100000	*	38111
chr1	23700001	23800000	100000	*	37810
chr1	23800001	23900000	100000	*	38568
chr1	23900001	24000000	100000	*	36882
chr1	24000001	24100000	100000	*	34503
chr1	24100001	24200000	100000	*	35876
chr1	24200001	24300000	100000	*	37728
chr1	24300001	24400000	100000	*	34556
chr1	24400001	24500000	100000	*	32574
chr1	24500001	24600000	100000	*	36798
chr1	24600001	24700000	100000	*	38309
chr1	24700001	24800000	100000	*	35761
chr1	24800001	24900000	100000	*	36715
chr1	24900001	25000000	100000	*	34999
chr1	25000001	25100000	100000	*	34183
chr1	25100001	25200000	100000	*	33994
chr1	25200001	25300000	100000	*	33678
chr1	25300001	25400000	100000	*	34021
chr1	25400001	25500000	100000	*	36085
chr1	25500001	25600000	100000	*	33671
chr1	25600001	25700000	100000	*	37971
chr1	25700001	25800000	100000	*	33323
chr1	25800001	25900000	100000	*	34147
chr1	25900001	26000000	100000	*	35129
chr1	26000001	26100000	100000	*	34684
chr1	26100001	26200000	100000	*	34482
chr1	26200001	26300000	100000	*	36230
chr1	26300001	26400000	100000	*	36657
chr1	26400001	26500000	100000	*	33411
chr1	26500001	26600000	100000	*	36771
chr1	26600001	26700000	100000	*	35264
chr1	26700001	26800000	100000	*	34684
chr1	26800001	26900000	100000	*	35236
chr1	26900001	27000000	100000	*	38543
chr1	27000001	27100000	100000	*	36963
chr1	27100001	27200000	100000	*	37775
chr1	27200001	27300000	100000	*	35549
chr1	27300001	27400000	100000	*	35524
chr1	27400001	27500000	100000	*	35730
chr1	27500001	27600000	100000	*	33679
chr1	27600001	27700000	100000	*	34627
chr1	27700001	27800000	100000	*	33502
chr1	27800001	27900000	100000	*	34135
chr1	27900001	28000000	100000	*	33165
chr1	28000001	28100000	100000	*	35374
chr1	28100001	28200000	100000	*	35526
chr1	28200001	28300000	100000	*	34593
chr1	28300001	28400000	100000	*	36013
chr1	28400001	28500000	100000	*	36658
chr1	28500001	28600000	100000	*	37278
chr1	28600001	28700000	100000	*	36974
chr1	28700001	28800000	100000	*	36210
chr1	28800001	28900000	100000	*	34425
chr1	28900001	29000000	100000	*	36648
chr1	29000001	29100000	100000	*	35293
chr1	29100001	29200000	100000	*	35052
chr1	29200001	29300000	100000	*	42800
chr1	29300001	29400000	100000	*	34018
chr1	29400001	29500000	100000	*	33509
chr1	29500001	29600000	100000	*	34528
chr1	29600001	29700000	100000	*	34885
chr1	29700001	29800000	100000	*	37470
chr1	29800001	29900000	100000	*	39270
chr1	29900001	30000000	100000	*	41489
chr1	30000001	30100000	100000	*	36951
chr1	30100001	30200000	100000	*	35078
chr1	30200001	30300000	100000	*	36047
chr1	30300001	30400000	100000	*	37400
chr1	30400001	30500000	100000	*	34211
chr1	30500001	30600000	100000	*	37182
chr1	30600001	30700000	100000	*	35562
chr1	30700001	30800000	100000	*	33411
chr1	30800001	30900000	100000	*	33349
chr1	30900001	31000000	100000	*	35214
chr1	31000001	31100000	100000	*	34268
chr1	31100001	31200000	100000	*	35319
chr1	31200001	31300000	100000	*	35776
chr1	31300001	31400000	100000	*	36453
chr1	31400001	31500000	100000	*	33995
chr1	31500001	31600000	100000	*	35400
chr1	31600001	31700000	100000	*	36894
chr1	31700001	31800000	100000	*	35355
chr1	31800001	31900000	100000	*	37259
chr1	31900001	32000000	100000	*	34602
chr1	32000001	32100000	100000	*	36873
chr1	32100001	32200000	100000	*	37623
chr1	32200001	32300000	100000	*	36626
chr1	32300001	32400000	100000	*	36395
chr1	32400001	32500000	100000	*	41762
chr1	32500001	32600000	100000	*	44584
chr1	32600001	32700000	100000	*	40131
chr1	32700001	32800000	100000	*	39511
chr1	32800001	32900000	100000	*	39349
chr1	32900001	33000000	100000	*	40145
chr1	33000001	33100000	100000	*	40641
chr1	33100001	33200000	100000	*	39534
chr1	33200001	33300000	100000	*	40215
chr1	33300001	33400000	100000	*	40523
chr1	33400001	33500000	100000	*	40245
chr1	33500001	33600000	100000	*	40397
chr1	33600001	33700000	100000	*	40289
chr1	33700001	33800000	100000	*	40660
chr1	33800001	33900000	100000	*	39369
chr1	33900001	34000000	100000	*	39787
chr1	34000001	34100000	100000	*	39719
chr1	34100001	34200000	100000	*	37048
chr1	34200001	34300000	100000	*	39113
chr1	34300001	34400000	100000	*	41226
chr1	34400001	34500000	100000	*	33679
chr1	34500001	34600000	100000	*	36990
chr1	34600001	34700000	100000	*	40618
chr1	34700001	34800000	100000	*	35873
chr1	34800001	34900000	100000	*	38702
chr1	34900001	35000000	100000	*	40473
chr1	35000001	35100000	100000	*	38858
chr1	35100001	35200000	100000	*	40791
chr1	35200001	35300000	100000	*	40047
chr1	35300001	35400000	100000	*	39704
chr1	35400001	35500000	100000	*	40257
chr1	35500001	35600000	100000	*	37152
chr1	35600001	35700000	100000	*	36277
chr1	35700001	35800000	100000	*	37371
chr1	35800001	35900000	100000	*	40171
chr1	35900001	36000000	100000	*	39387
chr1	36000001	36100000	100000	*	36803
chr1	36100001	36200000	100000	*	34890
chr1	36200001	36300000	100000	*	34729
chr1	36300001	36400000	100000	*	36780
chr1	36400001	36500000	100000	*	35275
chr1	36500001	36600000	100000	*	34705
chr1	36600001	36700000	100000	*	33451
chr1	36700001	36800000	100000	*	38355
chr1	36800001	36900000	100000	*	34565
chr1	36900001	37000000	100000	*	33725
chr1	37000001	37100000	100000	*	38676
chr1	37100001	37200000	100000	*	35271
chr1	37200001	37300000	100000	*	34035
chr1	37300001	37400000	100000	*	33986
chr1	37400001	37500000	100000	*	36165
chr1	37500001	37600000	100000	*	36802
chr1	37600001	37700000	100000	*	38112
chr1	37700001	37800000	100000	*	35393
chr1	37800001	37868808	68808	*	24720
chr2	1	100000	100000	*	37005
chr2	100001	200000	100000	*	38241
chr2	200001	300000	100000	*	35624
chr2	300001	400000	100000	*	36032
chr2	400001	500000	100000	*	37649
chr2	500001	600000	100000	*	37060
chr2	600001	700000	100000	*	36609
chr2	700001	800000	100000	*	33800
chr2	800001	900000	100000	*	35448
chr2	900001	1000000	100000	*	35130
chr2	1000001	1100000	100000	*	34390
chr2	1100001	1200000	100000	*	33789
chr2	1200001	1300000	100000	*	33261
chr2	1300001	1400000	100000	*	38029
chr2	1400001	1500000	100000	*	34865
chr2	1500001	1600000	100000	*	36367
chr2	1600001	1700000	100000	*	35953
chr2	1700001	1800000	100000	*	35256
chr2	1800001	1900000	100000	*	34265
chr2	1900001	2000000	100000	*	36983
chr2	2000001	2100000	100000	*	34026
chr2	2100001	2200000	100000	*	34553
chr2	2200001	2300000	100000	*	36734
chr2	2300001	2400000	100000	*	32819
chr2	2400001	2500000	100000	*	33035
chr2	2500001	2600000	100000	*	35734
chr2	2600001	2700000	100000	*	34368
chr2	2700001	2800000	100000	*	37377
chr2	2800001	2900000	100000	*	35251
chr2	2900001	3000000	100000	*	35778
chr2	3000001	3100000	100000	*	35608
chr2	3100001	3200000	100000	*	35705
chr2	3200001	3300000	100000	*	38657
chr2	3300001	3400000	100000	*	35347
chr2	3400001	3500000	100000	*	36523
chr2	3500001	3600000	100000	*	36234
chr2	3600001	3700000	100000	*	34851
chr2	3700001	3800000	100000	*	34971
chr2	3800001	3900000	100000	*	34490
chr2	3900001	4000000	100000	*	38188
chr2	4000001	4100000	100000	*	33407
chr2	4100001	4200000	100000	*	36387
chr2	4200001	4300000	100000	*	34929
chr2	4300001	4400000	100000	*	37117
chr2	4400001	4500000	100000	*	34182
chr2	4500001	4600000	100000	*	38427
chr2	4600001	4700000	100000	*	32447
chr2	4700001	4800000	100000	*	35677
chr2	4800001	4900000	100000	*	36975
chr2	4900001	5000000	100000	*	38092
chr2	5000001	5100000	100000	*	34443
chr2	5100001	5200000	100000	*	38099
chr2	5200001	5300000	100000	*	32874
chr2	5300001	5400000	100000	*	37055
chr2	5400001	5500000	100000	*	37930
chr2	5500001	5600000	100000	*	32474
chr2	5600001	5700000	100000	*	36665
chr2	5700001	5800000	100000	*	35352
chr2	5800001	5900000	100000	*	34980
chr2	5900001	6000000	100000	*	38434
chr2	6000001	6100000	100000	*	37083
chr2	6100001	6200000	100000	*	38575
chr2	6200001	6300000	100000	*	38870
chr2	6300001	6400000	100000	*	38018
chr2	6400001	6500000	100000	*	39513
chr2	6500001	6600000	100000	*	38007
chr2	6600001	6700000	100000	*	36525
chr2	6700001	6800000	100000	*	35969
chr2	6800001	6900000	100000	*	39718
chr2	6900001	7000000	100000	*	42929
chr2	7000001	7100000	100000	*	43010
chr2	7100001	7200000	100000	*	43584
chr2	7200001	7300000	100000	*	41491
chr2	7300001	7400000	100000	*	37955
chr2	7400001	7500000	100000	*	35229
chr2	7500001	7600000	100000	*	38488
chr2	7600001	7700000	100000	*	35213
chr2	7700001	7800000	100000	*	36420
chr2	7800001	7900000	100000	*	38437
chr2	7900001	8000000	100000	*	38981
chr2	8000001	8100000	100000	*	35853
chr2	8100001	8200000	100000	*	36867
chr2	8200001	8300000	100000	*	33841
chr2	8300001	8400000	100000	*	39145
chr2	8400001	8500000	100000	*	34438
chr2	8500001	8600000	100000	*	34456
chr2	8600001	8700000	100000	*	36038
chr2	8700001	8800000	100000	*	41202
chr2	8800001	8900000	100000	*	35150
chr2	8900001	9000000	100000	*	34336
chr2	9000001	9100000	100000	*	34871
chr2	9100001	9200000	100000	*	35088
chr2	9200001	9300000	100000	*	36408
chr2	9300001	9400000	100000	*	37285
chr2	9400001	9500000	100000	*	33958
chr2	9500001	9600000	100000	*	38654
chr2	9600001	9700000	100000	*	35477
chr2	9700001	9800000	100000	*	32711
chr2	9800001	9900000	100000	*	32221
chr2	9900001	10000000	100000	*	35147
chr2	10000001	10100000	100000	*	33031
chr2	10100001	10200000	100000	*	34098
chr2	10200001	10300000	100000	*	33712
chr2	10300001	10400000	100000	*	34228
chr2	10400001	10500000	100000	*	32690
chr2	10500001	10600000	100000	*	37481
chr2	10600001	10700000	100000	*	34959
chr2	10700001	10800000	100000	*	32550
chr2	10800001	10900000	100000	*	35494
chr2	10900001	11000000	100000	*	34864
chr2	11000001	11100000	100000	*	32668
chr2	11100001	11200000	100000	*	35551
chr2	11200001	11300000	100000	*	34888
chr2	11300001	11400000	100000	*	33418
chr2	11400001	11500000	100000	*	34584
chr2	11500001	11600000	100000	*	37025
chr2	11600001	11700000	100000	*	36850
chr2	11700001	11800000	100000	*	33410
chr2	11800001	11900000	100000	*	35342
chr2	11900001	12000000	100000	*	35660
chr2	12000001	12100000	100000	*	38382
chr2	12100001	12200000	100000	*	32611
chr2	12200001	12300000	100000	*	35472
chr2	12300001	12400000	100000	*	33013
chr2	12400001	12500000	100000	*	35311
chr2	12500001	12600000	100000	*	33576
chr2	12600001	12700000	100000	*	35183
chr2	12700001	12800000	100000	*	36047
chr2	12800001	12900000	100000	*	35239
chr2	12900001	13000000	100000	*	37188
chr2	13000001	13100000	100000	*	36618
chr2	13100001	13200000	100000	*	36064
chr2	13200001	13300000	100000	*	35139
chr2	13300001	13400000	100000	*	34890
chr2	13400001	13500000	100000	*	35253
chr2	13500001	13600000	100000	*	32901
chr2	13600001	13700000	100000	*	34047
chr2	13700001	13800000	100000	*	34622
chr2	13800001	13900000	100000	*	34698
chr2	13900001	14000000	100000	*	36151
chr2	14000001	14100000	100000	*	33606
chr2	14100001	14200000	100000	*	35219
chr2	14200001	14300000	100000	*	36416
chr2	14300001	14400000	100000	*	37585
chr2	14400001	14500000	100000	*	38242
chr2	14500001	14600000	100000	*	37758
chr2	14600001	14700000	100000	*	35934
chr2	14700001	14800000	100000	*	34331
chr2	14800001	14900000	100000	*	35550
chr2	14900001	15000000	100000	*	36204
chr2	15000001	15100000	100000	*	34313
chr2	15100001	15200000	100000	*	38025
chr2	15200001	15300000	100000	*	39428
chr2	15300001	15400000	100000	*	35091
chr2	15400001	15500000	100000	*	35886
chr2	15500001	15600000	100000	*	34801
chr2	15600001	15700000	100000	*	37149
chr2	15700001	15800000	100000	*	38037
chr2	15800001	15900000	100000	*	40033
chr2	15900001	16000000	100000	*	35192
chr2	16000001	16100000	100000	*	36403
chr2	16100001	16200000	100000	*	38470
chr2	16200001	16300000	100000	*	35720
chr2	16300001	16400000	100000	*	36490
chr2	16400001	16500000	100000	*	34818
chr2	16500001	16600000	100000	*	35001
chr2	16600001	16700000	100000	*	35080
chr2	16700001	16800000	100000	*	36294
chr2	16800001	16900000	100000	*	35853
chr2	16900001	17000000	100000	*	36717
chr2	17000001	17100000	100000	*	34815
chr2	17100001	17200000	100000	*	35843
chr2	17200001	17300000	100000	*	34389
chr2	17300001	17400000	100000	*	36119
chr2	17400001	17500000	100000	*	36959
chr2	17500001	17600000	100000	*	37350
chr2	17600001	17700000	100000	*	34489
chr2	17700001	17800000	100000	*	36337
chr2	17800001	17900000	100000	*	36094
chr2	17900001	18000000	100000	*	34842
chr2	18000001	18100000	100000	*	34381
chr2	18100001	18200000	100000	*	35704
chr2	18200001	18300000	100000	*	40845
chr2	18300001	18400000	100000	*	37177
chr2	18400001	18500000	100000	*	36928
chr2	18500001	18600000	100000	*	35531
chr2	18600001	18700000	100000	*	38346
chr2	18700001	18800000	100000	*	35356
chr2	18800001	18900000	100000	*	36233
chr2	18900001	19000000	100000	*	37876
chr2	19000001	19100000	100000	*	36594
chr2	19100001	19200000	100000	*	38033
chr2	19200001	19300000	100000	*	40275
chr2	19300001	19340014	40014	*	15618
chr3	1	100000	100000	*	38134
chr3	100001	200000	100000	*	39537
chr3	200001	300000	100000	*	36318
chr3	300001	400000	100000	*	35233
chr3	400001	500000	100000	*	36075
chr3	500001	600000	100000	*	37243
chr3	600001	700000	100000	*	36707
chr3	700001	800000	100000	*	37811
chr3	800001	900000	100000	*	34861
chr3	900001	1000000	100000	*	36482
chr3	1000001	1100000	100000	*	36200
chr3	1100001	1200000	100000	*	34753
chr3	1200001	1300000	100000	*	35366
chr3	1300001	1400000	100000	*	35597
chr3	1400001	1500000	100000	*	35377
chr3	1500001	1600000	100000	*	35922
chr3	1600001	1700000	100000	*	37375
chr3	1700001	1800000	100000	*	35704
chr3	1800001	1900000	100000	*	36942
chr3	1900001	2000000	100000	*	37845
chr3	2000001	2100000	100000	*	33762
chr3	2100001	2200000	100000	*	35996
chr3	2200001	2300000	100000	*	38573
chr3	2300001	2400000	100000	*	36974
chr3	2400001	2500000	100000	*	35829
chr3	2500001	2600000	100000	*	34779
chr3	2600001	2700000	100000	*	38707
chr3	2700001	2800000	100000	*	35382
chr3	2800001	2900000	100000	*	35120
chr3	2900001	3000000	100000	*	36928
chr3	3000001	3100000	100000	*	36504
chr3	3100001	3200000	100000	*	36593
chr3	3200001	3300000	100000	*	38245
chr3	3300001	3400000	100000	*	35393
chr3	3400001	3500000	100000	*	37971
chr3	3500001	3600000	100000	*	36640
chr3	3600001	3700000	100000	*	35904
chr3	3700001	3800000	100000	*	38550
chr3	3800001	3900000	100000	*	38201
chr3	3900001	4000000	100000	*	35645
chr3	4000001	4100000	100000	*	36173
chr3	4100001	4200000	100000	*	38572
chr3	4200001	4300000	100000	*	39147
chr3	4300001	4400000	100000	*	36277
chr3	4400001	4500000	100000	*	36245
chr3	4500001	4600000	100000	*	36525
chr3	4600001	4700000	100000	*	37410
chr3	4700001	4800000	100000	*	38437
chr3	4800001	4900000	100000	*	35365
chr3	4900001	5000000	100000	*	36557
chr3	5000001	5100000	100000	*	35201
chr3	5100001	5200000	100000	*	35072
chr3	5200001	5300000	100000	*	36673
chr3	5300001	5400000	100000	*	37231
chr3	5400001	5500000	100000	*	38597
chr3	5500001	5600000	100000	*	37859
chr3	5600001	5700000	100000	*	36561
chr3	5700001	5800000	100000	*	36421
chr3	5800001	5900000	100000	*	38407
chr3	5900001	6000000	100000	*	35789
chr3	6000001	6100000	100000	*	36428
chr3	6100001	6200000	100000	*	37230
chr3	6200001	6300000	100000	*	37025
chr3	6300001	6400000	100000	*	35595
chr3	6400001	6500000	100000	*	35623
chr3	6500001	6600000	100000	*	36289
chr3	6600001	6700000	100000	*	35176
chr3	6700001	6800000	100000	*	36844
chr3	6800001	6900000	100000	*	37929
chr3	6900001	7000000	100000	*	36687
chr3	7000001	7100000	100000	*	38115
chr3	7100001	7200000	100000	*	36385
chr3	7200001	7300000	100000	*	35421
chr3	7300001	7400000	100000	*	33529
chr3	7400001	7500000	100000	*	36128
chr3	7500001	7600000	100000	*	35194
chr3	7600001	7700000	100000	*	35780
chr3	7700001	7800000	100000	*	35536
chr3	7800001	7900000	100000	*	35048
chr3	7900001	8000000	100000	*	37952
chr3	8000001	8100000	100000	*	36916
chr3	8100001	8200000	100000	*	36063
chr3	8200001	8300000	100000	*	35585
chr3	8300001	8400000	100000	*	35561
chr3	8400001	8500000	100000	*	36443
chr3	8500001	8600000	100000	*	38027
chr3	8600001	8700000	100000	*	37236
chr3	8700001	8800000	100000	*	36874
chr3	8800001	8900000	100000	*	35291
chr3	8900001	9000000	100000	*	35135
chr3	9000001	9100000	100000	*	36363
chr3	9100001	9200000	100000	*	36702
chr3	9200001	9300000	100000	*	35935
chr3	9300001	9400000	100000	*	36570
chr3	9400001	9500000	100000	*	37491
chr3	9500001	9600000	100000	*	38168
chr3	9600001	9700000	100000	*	37069
chr3	9700001	9800000	100000	*	34910
chr3	9800001	9900000	100000	*	40719
chr3	9900001	10000000	100000	*	36686
chr3	10000001	10100000	100000	*	36137
chr3	10100001	10200000	100000	*	35778
chr3	10200001	10300000	100000	*	35162
chr3	10300001	10400000	100000	*	35707
chr3	10400001	10500000	100000	*	37815
chr3	10500001	10600000	100000	*	35142
chr3	10600001	10700000	100000	*	35034
chr3	10700001	10800000	100000	*	34499
chr3	10800001	10900000	100000	*	36704
chr3	10900001	11000000	100000	*	35570
chr3	11000001	11100000	100000	*	36280
chr3	11100001	11200000	100000	*	35989
chr3	11200001	11300000	100000	*	34672
chr3	11300001	11400000	100000	*	34512
chr3	11400001	11500000	100000	*	34149
chr3	11500001	11600000	100000	*	34829
chr3	11600001	11700000	100000	*	35836
chr3	11700001	11800000	100000	*	34731
chr3	11800001	11900000	100000	*	33455
chr3	11900001	12000000	100000	*	36270
chr3	12000001	12100000	100000	*	34172
chr3	12100001	12200000	100000	*	32808
chr3	12200001	12300000	100000	*	34414
chr3	12300001	12400000	100000	*	33405
chr3	12400001	12500000	100000	*	36024
chr3	12500001	12600000	100000	*	35662
chr3	12600001	12700000	100000	*	34454
chr3	12700001	12800000	100000	*	37939
