seqnames	start	end	width	strand	dens
chr9	7800001	7900000	100000	*	35157
chr9	7900001	8000000	100000	*	34624
chr9	8000001	8100000	100000	*	37529
chr9	8100001	8200000	100000	*	33666
chr9	8200001	8300000	100000	*	35778
chr9	8300001	8400000	100000	*	35725
chr9	8400001	8500000	100000	*	35618
chr9	8500001	8600000	100000	*	35814
chr9	8600001	8700000	100000	*	36512
chr9	8700001	8800000	100000	*	36545
chr9	8800001	8900000	100000	*	36148
chr9	8900001	9000000	100000	*	34592
chr9	9000001	9100000	100000	*	36251
chr9	9100001	9200000	100000	*	33550
chr9	9200001	9300000	100000	*	37900
chr9	9300001	9400000	100000	*	35026
chr9	9400001	9500000	100000	*	35241
chr9	9500001	9600000	100000	*	34192
chr9	9600001	9700000	100000	*	33413
chr9	9700001	9800000	100000	*	35913
chr9	9800001	9900000	100000	*	35269
chr9	9900001	10000000	100000	*	35249
chr9	10000001	10100000	100000	*	35790
chr9	10100001	10200000	100000	*	35334
chr9	10200001	10300000	100000	*	35507
chr9	10300001	10400000	100000	*	37655
chr9	10400001	10500000	100000	*	36486
chr9	10500001	10600000	100000	*	35072
chr9	10600001	10700000	100000	*	33798
chr9	10700001	10800000	100000	*	36596
chr9	10800001	10900000	100000	*	33211
chr9	10900001	11000000	100000	*	34665
chr9	11000001	11100000	100000	*	34181
chr9	11100001	11200000	100000	*	36167
chr9	11200001	11300000	100000	*	37425
chr9	11300001	11400000	100000	*	37324
chr9	11400001	11500000	100000	*	36740
chr9	11500001	11600000	100000	*	35195
chr9	11600001	11700000	100000	*	34460
chr9	11700001	11800000	100000	*	35570
chr9	11800001	11900000	100000	*	38057
chr9	11900001	12000000	100000	*	37566
chr9	12000001	12100000	100000	*	37904
chr9	12100001	12200000	100000	*	37228
chr9	12200001	12300000	100000	*	36396
chr9	12300001	12400000	100000	*	34016
chr9	12400001	12500000	100000	*	33196
chr9	12500001	12600000	100000	*	34715
chr9	12600001	12700000	100000	*	36478
chr9	12700001	12800000	100000	*	36500
chr9	12800001	12900000	100000	*	33731
chr9	12900001	13000000	100000	*	33662
chr9	13000001	13100000	100000	*	35374
chr9	13100001	13200000	100000	*	36230
chr9	13200001	13300000	100000	*	36516
chr9	13300001	13400000	100000	*	37984
chr9	13400001	13500000	100000	*	35514
chr9	13500001	13600000	100000	*	34048
chr9	13600001	13700000	100000	*	36562
chr9	13700001	13800000	100000	*	36302
chr9	13800001	13900000	100000	*	35021
chr9	13900001	14000000	100000	*	32407
chr9	14000001	14100000	100000	*	35601
chr9	14100001	14200000	100000	*	35354
chr9	14200001	14300000	100000	*	35027
chr9	14300001	14400000	100000	*	36010
chr9	14400001	14500000	100000	*	35387
chr9	14500001	14600000	100000	*	38967
chr9	14600001	14700000	100000	*	34375
chr9	14700001	14800000	100000	*	36423
chr9	14800001	14900000	100000	*	34767
chr9	14900001	15000000	100000	*	34703
chr9	15000001	15100000	100000	*	33842
chr9	15100001	15200000	100000	*	39229
chr9	15200001	15300000	100000	*	34801
chr9	15300001	15400000	100000	*	36531
chr9	15400001	15500000	100000	*	34379
chr9	15500001	15600000	100000	*	35921
chr9	15600001	15700000	100000	*	36581
chr9	15700001	15800000	100000	*	37461
chr9	15800001	15900000	100000	*	35759
chr9	15900001	16000000	100000	*	39344
chr9	16000001	16100000	100000	*	35435
chr9	16100001	16200000	100000	*	36006
chr9	16200001	16300000	100000	*	36976
chr9	16300001	16400000	100000	*	37283
chr9	16400001	16500000	100000	*	38533
chr9	16500001	16600000	100000	*	44638
chr9	16600001	16700000	100000	*	36313
chr9	16700001	16800000	100000	*	35998
chr9	16800001	16900000	100000	*	36359
chr9	16900001	17000000	100000	*	35057
chr9	17000001	17100000	100000	*	35384
chr9	17100001	17200000	100000	*	36781
chr9	17200001	17300000	100000	*	35070
chr9	17300001	17400000	100000	*	33911
chr9	17400001	17500000	100000	*	38194
chr9	17500001	17600000	100000	*	34430
chr9	17600001	17700000	100000	*	37326
chr9	17700001	17800000	100000	*	38130
chr9	17800001	17900000	100000	*	33807
chr9	17900001	18000000	100000	*	34301
chr9	18000001	18100000	100000	*	35398
chr9	18100001	18200000	100000	*	35780
chr9	18200001	18300000	100000	*	36122
chr9	18300001	18400000	100000	*	37748
chr9	18400001	18500000	100000	*	35192
chr9	18500001	18600000	100000	*	39806
chr9	18600001	18700000	100000	*	36133
chr9	18700001	18800000	100000	*	37471
chr9	18800001	18900000	100000	*	40029
chr9	18900001	19000000	100000	*	39228
chr9	19000001	19100000	100000	*	40424
chr9	19100001	19200000	100000	*	40202
chr9	19200001	19300000	100000	*	40275
chr9	19300001	19400000	100000	*	40608
chr9	19400001	19500000	100000	*	40338
chr9	19500001	19600000	100000	*	40549
chr9	19600001	19700000	100000	*	39888
chr9	19700001	19800000	100000	*	41990
chr9	19800001	19900000	100000	*	40733
chr9	19900001	20000000	100000	*	40279
chr9	20000001	20100000	100000	*	40982
chr9	20100001	20200000	100000	*	40848
chr9	20200001	20300000	100000	*	39772
chr9	20300001	20400000	100000	*	40440
chr9	20400001	20500000	100000	*	39801
chr9	20500001	20600000	100000	*	40663
chr9	20600001	20700000	100000	*	39237
chr9	20700001	20800000	100000	*	39703
chr9	20800001	20900000	100000	*	39747
chr9	20900001	21000000	100000	*	39846
chr9	21000001	21100000	100000	*	40216
chr9	21100001	21200000	100000	*	35963
chr9	21200001	21300000	100000	*	35209
chr9	21300001	21400000	100000	*	38163
chr9	21400001	21500000	100000	*	34181
chr9	21500001	21600000	100000	*	34666
chr9	21600001	21700000	100000	*	32507
chr9	21700001	21800000	100000	*	35632
chr9	21800001	21900000	100000	*	34193
chr9	21900001	22000000	100000	*	33442
chr9	22000001	22100000	100000	*	35066
chr9	22100001	22200000	100000	*	33505
chr9	22200001	22300000	100000	*	35376
chr9	22300001	22400000	100000	*	35211
chr9	22400001	22500000	100000	*	32729
chr9	22500001	22600000	100000	*	31828
chr9	22600001	22700000	100000	*	37175
chr9	22700001	22800000	100000	*	32480
chr9	22800001	22900000	100000	*	34502
chr9	22900001	23000000	100000	*	34752
chr9	23000001	23100000	100000	*	39208
chr9	23100001	23200000	100000	*	35804
chr9	23200001	23300000	100000	*	32827
chr9	23300001	23400000	100000	*	33119
chr9	23400001	23500000	100000	*	33069
chr9	23500001	23600000	100000	*	35200
chr9	23600001	23700000	100000	*	38783
chr9	23700001	23800000	100000	*	38696
chr9	23800001	23900000	100000	*	36073
chr9	23900001	24000000	100000	*	36026
chr9	24000001	24100000	100000	*	37021
chr9	24100001	24200000	100000	*	34613
chr9	24200001	24300000	100000	*	33799
chr9	24300001	24400000	100000	*	36316
chr9	24400001	24500000	100000	*	34053
chr9	24500001	24600000	100000	*	35772
chr9	24600001	24700000	100000	*	35718
chr9	24700001	24800000	100000	*	34798
chr9	24800001	24900000	100000	*	35185
chr9	24900001	25000000	100000	*	35752
chr9	25000001	25100000	100000	*	35814
chr9	25100001	25200000	100000	*	36405
chr9	25200001	25300000	100000	*	36140
chr9	25300001	25400000	100000	*	35679
chr9	25400001	25500000	100000	*	36851
chr9	25500001	25600000	100000	*	34652
chr9	25600001	25700000	100000	*	34486
chr9	25700001	25800000	100000	*	32227
chr9	25800001	25900000	100000	*	33148
chr9	25900001	26000000	100000	*	33951
chr9	26000001	26100000	100000	*	36397
chr9	26100001	26200000	100000	*	36601
chr9	26200001	26300000	100000	*	37712
chr9	26300001	26400000	100000	*	36525
chr9	26400001	26500000	100000	*	34875
chr9	26500001	26600000	100000	*	32340
chr9	26600001	26700000	100000	*	35792
chr9	26700001	26800000	100000	*	34408
chr9	26800001	26900000	100000	*	35304
chr9	26900001	27000000	100000	*	33959
chr9	27000001	27100000	100000	*	35271
chr9	27100001	27200000	100000	*	35237
chr9	27200001	27300000	100000	*	34994
chr9	27300001	27400000	100000	*	36002
chr9	27400001	27500000	100000	*	34562
chr9	27500001	27600000	100000	*	35540
chr9	27600001	27700000	100000	*	35739
chr9	27700001	27800000	100000	*	35971
chr9	27800001	27900000	100000	*	35303
chr9	27900001	28000000	100000	*	37172
chr9	28000001	28100000	100000	*	36259
chr9	28100001	28200000	100000	*	38478
chr9	28200001	28300000	100000	*	37465
chr9	28300001	28400000	100000	*	35852
chr9	28400001	28500000	100000	*	37542
chr9	28500001	28600000	100000	*	45171
chr9	28600001	28700000	100000	*	43195
chr9	28700001	28718688	18688	*	9538
chr10	1	100000	100000	*	39320
chr10	100001	200000	100000	*	38311
chr10	200001	300000	100000	*	34534
chr10	300001	400000	100000	*	37008
chr10	400001	500000	100000	*	36174
chr10	500001	600000	100000	*	35508
chr10	600001	700000	100000	*	39587
chr10	700001	800000	100000	*	36472
chr10	800001	900000	100000	*	35209
chr10	900001	1000000	100000	*	36157
chr10	1000001	1100000	100000	*	33900
chr10	1100001	1200000	100000	*	33764
chr10	1200001	1300000	100000	*	36309
chr10	1300001	1400000	100000	*	34633
chr10	1400001	1500000	100000	*	33628
chr10	1500001	1600000	100000	*	35189
chr10	1600001	1700000	100000	*	33795
chr10	1700001	1800000	100000	*	33703
chr10	1800001	1900000	100000	*	35848
chr10	1900001	2000000	100000	*	35685
chr10	2000001	2100000	100000	*	36958
chr10	2100001	2200000	100000	*	34325
chr10	2200001	2300000	100000	*	36324
chr10	2300001	2400000	100000	*	33662
chr10	2400001	2500000	100000	*	34082
chr10	2500001	2600000	100000	*	37495
chr10	2600001	2700000	100000	*	35154
chr10	2700001	2800000	100000	*	33834
chr10	2800001	2900000	100000	*	35024
chr10	2900001	3000000	100000	*	36888
chr10	3000001	3100000	100000	*	35142
chr10	3100001	3200000	100000	*	35863
chr10	3200001	3300000	100000	*	36259
chr10	3300001	3400000	100000	*	35889
chr10	3400001	3500000	100000	*	34248
chr10	3500001	3600000	100000	*	34705
chr10	3600001	3700000	100000	*	38921
chr10	3700001	3800000	100000	*	33755
chr10	3800001	3900000	100000	*	36361
chr10	3900001	4000000	100000	*	35661
chr10	4000001	4100000	100000	*	33160
chr10	4100001	4200000	100000	*	36309
chr10	4200001	4300000	100000	*	35874
chr10	4300001	4400000	100000	*	34149
chr10	4400001	4500000	100000	*	35651
chr10	4500001	4600000	100000	*	36104
chr10	4600001	4700000	100000	*	34479
chr10	4700001	4800000	100000	*	36319
chr10	4800001	4900000	100000	*	33548
chr10	4900001	5000000	100000	*	36066
chr10	5000001	5100000	100000	*	33560
chr10	5100001	5200000	100000	*	34232
chr10	5200001	5300000	100000	*	34312
chr10	5300001	5400000	100000	*	35667
chr10	5400001	5500000	100000	*	32199
chr10	5500001	5600000	100000	*	35698
chr10	5600001	5700000	100000	*	34563
chr10	5700001	5800000	100000	*	36226
chr10	5800001	5900000	100000	*	34781
chr10	5900001	6000000	100000	*	38310
chr10	6000001	6100000	100000	*	34195
chr10	6100001	6200000	100000	*	39578
chr10	6200001	6300000	100000	*	37069
chr10	6300001	6400000	100000	*	38806
chr10	6400001	6500000	100000	*	33838
chr10	6500001	6600000	100000	*	37093
chr10	6600001	6700000	100000	*	37067
chr10	6700001	6800000	100000	*	37938
chr10	6800001	6900000	100000	*	41691
chr10	6900001	7000000	100000	*	36021
chr10	7000001	7100000	100000	*	33853
chr10	7100001	7200000	100000	*	37317
chr10	7200001	7300000	100000	*	40459
chr10	7300001	7400000	100000	*	37729
chr10	7400001	7500000	100000	*	38264
chr10	7500001	7600000	100000	*	42936
chr10	7600001	7700000	100000	*	38076
chr10	7700001	7800000	100000	*	38076
chr10	7800001	7900000	100000	*	38949
chr10	7900001	8000000	100000	*	39363
chr10	8000001	8100000	100000	*	40907
chr10	8100001	8200000	100000	*	40135
chr10	8200001	8300000	100000	*	37878
chr10	8300001	8400000	100000	*	38503
chr10	8400001	8500000	100000	*	40740
chr10	8500001	8600000	100000	*	40438
chr10	8600001	8700000	100000	*	40069
chr10	8700001	8800000	100000	*	39128
chr10	8800001	8900000	100000	*	40320
chr10	8900001	9000000	100000	*	39900
chr10	9000001	9100000	100000	*	40017
chr10	9100001	9200000	100000	*	39288
chr10	9200001	9300000	100000	*	39764
chr10	9300001	9400000	100000	*	40101
chr10	9400001	9500000	100000	*	39858
chr10	9500001	9600000	100000	*	39210
chr10	9600001	9700000	100000	*	38927
chr10	9700001	9800000	100000	*	39568
chr10	9800001	9900000	100000	*	39307
chr10	9900001	10000000	100000	*	39199
chr10	10000001	10100000	100000	*	37478
chr10	10100001	10200000	100000	*	36728
chr10	10200001	10300000	100000	*	35360
chr10	10300001	10400000	100000	*	35240
chr10	10400001	10500000	100000	*	35789
chr10	10500001	10600000	100000	*	39533
chr10	10600001	10700000	100000	*	38851
chr10	10700001	10800000	100000	*	42691
chr10	10800001	10900000	100000	*	36262
chr10	10900001	11000000	100000	*	34456
chr10	11000001	11100000	100000	*	34822
chr10	11100001	11200000	100000	*	38138
chr10	11200001	11300000	100000	*	37786
chr10	11300001	11400000	100000	*	34883
chr10	11400001	11500000	100000	*	34328
chr10	11500001	11600000	100000	*	38868
chr10	11600001	11700000	100000	*	34767
chr10	11700001	11800000	100000	*	34465
chr10	11800001	11900000	100000	*	34352
chr10	11900001	12000000	100000	*	35431
chr10	12000001	12100000	100000	*	38416
chr10	12100001	12200000	100000	*	34352
chr10	12200001	12300000	100000	*	36393
chr10	12300001	12400000	100000	*	35786
chr10	12400001	12500000	100000	*	34155
chr10	12500001	12600000	100000	*	33207
chr10	12600001	12700000	100000	*	32311
chr10	12700001	12800000	100000	*	32676
chr10	12800001	12900000	100000	*	35108
chr10	12900001	13000000	100000	*	33206
chr10	13000001	13100000	100000	*	33920
chr10	13100001	13200000	100000	*	36833
chr10	13200001	13300000	100000	*	32726
chr10	13300001	13400000	100000	*	33801
chr10	13400001	13500000	100000	*	34665
chr10	13500001	13600000	100000	*	32836
chr10	13600001	13700000	100000	*	34945
chr10	13700001	13800000	100000	*	37560
chr10	13800001	13900000	100000	*	35812
chr10	13900001	14000000	100000	*	32093
chr10	14000001	14100000	100000	*	34981
chr10	14100001	14200000	100000	*	33163
chr10	14200001	14300000	100000	*	33029
chr10	14300001	14400000	100000	*	34697
chr10	14400001	14500000	100000	*	36450
chr10	14500001	14600000	100000	*	37941
chr10	14600001	14700000	100000	*	36504
chr10	14700001	14800000	100000	*	35499
chr10	14800001	14900000	100000	*	35908
chr10	14900001	15000000	100000	*	33007
chr10	15000001	15100000	100000	*	33378
chr10	15100001	15200000	100000	*	35704
chr10	15200001	15300000	100000	*	33898
chr10	15300001	15400000	100000	*	32850
chr10	15400001	15500000	100000	*	35797
chr10	15500001	15600000	100000	*	35119
chr10	15600001	15700000	100000	*	35124
chr10	15700001	15800000	100000	*	34679
chr10	15800001	15900000	100000	*	36441
chr10	15900001	16000000	100000	*	33336
chr10	16000001	16100000	100000	*	34724
chr10	16100001	16200000	100000	*	35080
chr10	16200001	16300000	100000	*	33933
chr10	16300001	16400000	100000	*	34909
chr10	16400001	16500000	100000	*	36059
chr10	16500001	16600000	100000	*	33963
chr10	16600001	16700000	100000	*	34425
chr10	16700001	16800000	100000	*	37280
chr10	16800001	16900000	100000	*	37267
chr10	16900001	17000000	100000	*	35784
chr10	17000001	17100000	100000	*	33355
chr10	17100001	17200000	100000	*	34443
chr10	17200001	17300000	100000	*	37055
chr10	17300001	17400000	100000	*	35589
chr10	17400001	17500000	100000	*	37094
chr10	17500001	17600000	100000	*	37697
chr10	17600001	17700000	100000	*	36691
chr10	17700001	17800000	100000	*	34441
chr10	17800001	17900000	100000	*	35422
chr10	17900001	18000000	100000	*	36931
chr10	18000001	18100000	100000	*	37483
chr10	18100001	18200000	100000	*	35745
chr10	18200001	18300000	100000	*	35113
chr10	18300001	18400000	100000	*	37941
chr10	18400001	18500000	100000	*	37223
chr10	18500001	18600000	100000	*	35505
chr10	18600001	18700000	100000	*	34360
chr10	18700001	18800000	100000	*	35947
chr10	18800001	18900000	100000	*	34995
chr10	18900001	19000000	100000	*	35661
chr10	19000001	19100000	100000	*	35965
chr10	19100001	19200000	100000	*	35334
chr10	19200001	19300000	100000	*	33824
chr10	19300001	19400000	100000	*	34714
chr10	19400001	19500000	100000	*	37239
chr10	19500001	19600000	100000	*	37670
chr10	19600001	19700000	100000	*	35500
chr10	19700001	19800000	100000	*	35420
chr10	19800001	19900000	100000	*	32637
chr10	19900001	20000000	100000	*	33960
chr10	20000001	20100000	100000	*	34343
chr10	20100001	20200000	100000	*	37330
chr10	20200001	20300000	100000	*	37481
chr10	20300001	20400000	100000	*	36926
chr10	20400001	20500000	100000	*	36404
chr10	20500001	20600000	100000	*	35630
chr10	20600001	20700000	100000	*	36784
chr10	20700001	20800000	100000	*	37781
chr10	20800001	20900000	100000	*	36964
chr10	20900001	21000000	100000	*	37190
chr10	21000001	21100000	100000	*	40823
chr10	21100001	21180362	80362	*	30615
chr11	1	100000	100000	*	40283
chr11	100001	200000	100000	*	38160
chr11	200001	300000	100000	*	36506
chr11	300001	400000	100000	*	36333
chr11	400001	500000	100000	*	36753
chr11	500001	600000	100000	*	37750
chr11	600001	700000	100000	*	36750
chr11	700001	800000	100000	*	35855
chr11	800001	900000	100000	*	37180
chr11	900001	1000000	100000	*	37382
chr11	1000001	1100000	100000	*	34383
chr11	1100001	1200000	100000	*	35984
chr11	1200001	1300000	100000	*	36723
chr11	1300001	1400000	100000	*	34966
chr11	1400001	1500000	100000	*	35745
chr11	1500001	1600000	100000	*	35951
chr11	1600001	1700000	100000	*	36669
chr11	1700001	1800000	100000	*	37426
chr11	1800001	1900000	100000	*	36937
chr11	1900001	2000000	100000	*	34415
chr11	2000001	2100000	100000	*	36418
chr11	2100001	2200000	100000	*	37828
chr11	2200001	2300000	100000	*	35946
chr11	2300001	2400000	100000	*	35573
chr11	2400001	2500000	100000	*	38512
chr11	2500001	2600000	100000	*	37033
chr11	2600001	2700000	100000	*	35684
chr11	2700001	2800000	100000	*	36561
chr11	2800001	2900000	100000	*	36353
chr11	2900001	3000000	100000	*	37223
chr11	3000001	3100000	100000	*	38102
chr11	3100001	3200000	100000	*	36019
chr11	3200001	3300000	100000	*	37114
chr11	3300001	3400000	100000	*	35899
chr11	3400001	3500000	100000	*	38221
chr11	3500001	3600000	100000	*	38016
chr11	3600001	3700000	100000	*	36589
chr11	3700001	3800000	100000	*	37828
chr11	3800001	3900000	100000	*	38000
chr11	3900001	4000000	100000	*	35740
chr11	4000001	4100000	100000	*	37613
chr11	4100001	4200000	100000	*	37218
chr11	4200001	4300000	100000	*	37381
chr11	4300001	4400000	100000	*	36456
chr11	4400001	4500000	100000	*	38511
chr11	4500001	4600000	100000	*	35941
chr11	4600001	4700000	100000	*	35310
chr11	4700001	4800000	100000	*	35873
chr11	4800001	4900000	100000	*	36916
chr11	4900001	5000000	100000	*	37830
chr11	5000001	5100000	100000	*	38636
chr11	5100001	5200000	100000	*	36734
chr11	5200001	5300000	100000	*	36628
chr11	5300001	5400000	100000	*	38066
chr11	5400001	5500000	100000	*	36657
chr11	5500001	5600000	100000	*	35849
chr11	5600001	5700000	100000	*	36225
chr11	5700001	5800000	100000	*	36383
chr11	5800001	5900000	100000	*	37168
chr11	5900001	6000000	100000	*	35595
chr11	6000001	6100000	100000	*	34246
chr11	6100001	6200000	100000	*	38039
chr11	6200001	6300000	100000	*	36756
chr11	6300001	6400000	100000	*	38189
chr11	6400001	6500000	100000	*	36442
chr11	6500001	6600000	100000	*	37229
chr11	6600001	6700000	100000	*	35919
chr11	6700001	6800000	100000	*	35647
chr11	6800001	6900000	100000	*	36210
chr11	6900001	7000000	100000	*	37930
chr11	7000001	7100000	100000	*	34956
chr11	7100001	7200000	100000	*	35776
chr11	7200001	7300000	100000	*	36954
chr11	7300001	7400000	100000	*	35992
chr11	7400001	7500000	100000	*	35717
chr11	7500001	7600000	100000	*	35384
chr11	7600001	7700000	100000	*	37560
chr11	7700001	7800000	100000	*	37696
chr11	7800001	7900000	100000	*	37060
chr11	7900001	8000000	100000	*	35850
chr11	8000001	8100000	100000	*	35413
chr11	8100001	8200000	100000	*	35000
chr11	8200001	8300000	100000	*	36427
chr11	8300001	8400000	100000	*	37279
chr11	8400001	8500000	100000	*	37187
chr11	8500001	8600000	100000	*	36474
chr11	8600001	8700000	100000	*	38181
chr11	8700001	8800000	100000	*	35873
chr11	8800001	8900000	100000	*	34175
chr11	8900001	9000000	100000	*	36488
chr11	9000001	9100000	100000	*	37717
chr11	9100001	9200000	100000	*	38167
chr11	9200001	9300000	100000	*	36236
chr11	9300001	9400000	100000	*	37482
chr11	9400001	9500000	100000	*	35194
chr11	9500001	9600000	100000	*	34681
chr11	9600001	9700000	100000	*	37014
chr11	9700001	9800000	100000	*	35439
chr11	9800001	9900000	100000	*	35669
chr11	9900001	10000000	100000	*	33061
chr11	10000001	10100000	100000	*	36896
chr11	10100001	10200000	100000	*	35206
chr11	10200001	10300000	100000	*	35066
chr11	10300001	10400000	100000	*	37352
chr11	10400001	10500000	100000	*	35338
chr11	10500001	10600000	100000	*	35105
chr11	10600001	10700000	100000	*	34734
chr11	10700001	10800000	100000	*	34785
chr11	10800001	10900000	100000	*	32538
chr11	10900001	11000000	100000	*	35203
chr11	11000001	11100000	100000	*	34345
chr11	11100001	11200000	100000	*	33258
chr11	11200001	11300000	100000	*	36134
chr11	11300001	11400000	100000	*	34962
chr11	11400001	11500000	100000	*	34220
chr11	11500001	11600000	100000	*	34278
chr11	11600001	11700000	100000	*	34739
chr11	11700001	11800000	100000	*	37112
chr11	11800001	11900000	100000	*	34514
chr11	11900001	12000000	100000	*	36913
chr11	12000001	12100000	100000	*	41085
chr11	12100001	12200000	100000	*	37477
chr11	12200001	12300000	100000	*	37305
chr11	12300001	12400000	100000	*	37054
chr11	12400001	12500000	100000	*	36474
chr11	12500001	12600000	100000	*	35409
chr11	12600001	12700000	100000	*	33578
chr11	12700001	12800000	100000	*	36872
chr11	12800001	12900000	100000	*	33998
chr11	12900001	13000000	100000	*	37134
chr11	13000001	13100000	100000	*	36456
chr11	13100001	13200000	100000	*	35787
chr11	13200001	13300000	100000	*	35039
chr11	13300001	13400000	100000	*	35747
chr11	13400001	13500000	100000	*	35809
chr11	13500001	13600000	100000	*	37933
chr11	13600001	13700000	100000	*	34918
chr11	13700001	13800000	100000	*	34892
chr11	13800001	13900000	100000	*	34490
chr11	13900001	14000000	100000	*	33320
chr11	14000001	14100000	100000	*	38350
chr11	14100001	14200000	100000	*	35597
chr11	14200001	14300000	100000	*	36689
chr11	14300001	14400000	100000	*	35203
chr11	14400001	14500000	100000	*	36229
chr11	14500001	14600000	100000	*	36506
chr11	14600001	14700000	100000	*	33111
chr11	14700001	14800000	100000	*	35808
chr11	14800001	14900000	100000	*	34803
chr11	14900001	15000000	100000	*	37598
chr11	15000001	15100000	100000	*	35867
chr11	15100001	15200000	100000	*	38020
chr11	15200001	15300000	100000	*	36377
chr11	15300001	15400000	100000	*	40999
chr11	15400001	15500000	100000	*	39839
chr11	15500001	15600000	100000	*	40241
chr11	15600001	15700000	100000	*	38712
chr11	15700001	15800000	100000	*	39175
chr11	15800001	15900000	100000	*	38365
chr11	15900001	16000000	100000	*	39403
chr11	16000001	16100000	100000	*	40366
chr11	16100001	16200000	100000	*	38916
chr11	16200001	16300000	100000	*	39626
chr11	16300001	16400000	100000	*	39391
chr11	16400001	16500000	100000	*	38761
chr11	16500001	16600000	100000	*	39287
chr11	16600001	16700000	100000	*	39941
chr11	16700001	16800000	100000	*	38811
chr11	16800001	16900000	100000	*	41318
chr11	16900001	17000000	100000	*	38351
chr11	17000001	17100000	100000	*	38654
chr11	17100001	17200000	100000	*	40046
chr11	17200001	17300000	100000	*	39554
chr11	17300001	17400000	100000	*	38628
chr11	17400001	17500000	100000	*	41439
chr11	17500001	17600000	100000	*	38859
chr11	17600001	17700000	100000	*	38683
chr11	17700001	17800000	100000	*	39606
chr11	17800001	17900000	100000	*	40039
chr11	17900001	18000000	100000	*	38798
chr11	18000001	18100000	100000	*	41026
chr11	18100001	18200000	100000	*	40760
chr11	18200001	18300000	100000	*	38580
chr11	18300001	18400000	100000	*	38584
chr11	18400001	18500000	100000	*	37889
chr11	18500001	18600000	100000	*	39350
chr11	18600001	18700000	100000	*	40468
chr11	18700001	18800000	100000	*	38151
chr11	18800001	18900000	100000	*	39004
chr11	18900001	19000000	100000	*	39381
chr11	19000001	19100000	100000	*	39680
chr11	19100001	19200000	100000	*	39167
chr11	19200001	19300000	100000	*	39633
chr11	19300001	19400000	100000	*	39997
chr11	19400001	19500000	100000	*	40049
chr11	19500001	19600000	100000	*	39122
chr11	19600001	19700000	100000	*	38311
chr11	19700001	19800000	100000	*	38268
chr11	19800001	19900000	100000	*	39633
chr11	19900001	20000000	100000	*	39316
chr11	20000001	20100000	100000	*	39629
